Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
ID204908,204908,9,23.35713959,16.87626161,17.90662504,0,171,57,0.25,1,,53.80327869,47,27,120,3282,23.94912641,207.6393443,210,147,267,12666,34.19601965,94.14754098,85,27,232,5743,55.46976235,,,-0.017718686,-0.081048447,-0.001631988,-0.019851362,0.673314279,1.365912814
ID204814,204814,9,23.83377838,16.83483505,17.89592837,0,174,58,0.25,1,,56.90163934,50,29,125,3471,26.51961847,201.9016393,206,128,264,12316,26.23337881,94,81,28,228,5734,54.49984709,,,0.008950802,0.038069699,-0.023405917,-0.368915731,0.687904913,1.405862994
ID205400,205400,9,26.20098495,16.84364788,17.92900188,0,177,59,0.25,1,,64.06557377,57,29,120,3908,27.15564328,206.1803279,206,142,279,12577,29.83706207,103.5081967,87,34,245,6314,58.25250294,,,0.068237995,0.301406668,-0.019260109,-0.271410141,0.691150051,1.452380299
ID205202,205202,9,23.02625847,16.88571112,17.95698883,0,180,60,0.25,1,,58.72131148,44,29,111,3582,26.6146145,201.6557377,199,140,253,12301,28.83683134,92.85245902,79,31,251,5664,54.93809731,,,0.018525265,0.080259821,-0.006836162,-0.096268569,0.674643166,1.361763329
ID205498,205498,9,21.15876198,16.90800157,17.92599425,0,183,61,0.25,1,,59.31147541,51,29,124,3618,25.09816792,201.5409836,206,141,248,12294,27.23696861,84.62295082,66,25,229,5162,55.42958414,,,0.032329188,0.14801417,-0.013471986,-0.202095579,0.678285198,1.234022607
ID205302,205302,9,23.39056396,16.89937008,17.92080467,0,186,62,0.25,1,,59.01639344,52,26,132,3600,25.71736884,192.7377049,195,135,245,11757,27.35744971,92.04918033,73,29,217,5615,53.27583137,,,0.03486546,0.154627821,-0.039637767,-0.581560874,0.675035573,1.392586918
ID205112,205112,9,21.36235619,16.9498081,17.929091,0,189,63,0.25,1,,55.3442623,46,29,123,3376,23.36941395,202.295082,203,140,261,12340,25.04818308,88.06557377,75,28,227,5372,51.92426178,,,-0.016528679,-0.07960333,-0.00511451,-0.083036683,0.665225953,1.355070364
ID205579,205579,9,25.37570953,16.95409136,17.91496221,0,192,64,0.25,1,,59.29508197,52,25,116,3617,24.32717566,186.6065574,190,144,238,11383,23.15475379,100.7868852,86,28,241,6148,59.57183752,,,0.017845294,0.085467089,-0.034757086,-0.580394734,0.673009234,1.361180467
ID205679,205679,9,25.49980927,16.95031338,17.95459614,0,195,65,0.25,1,,57.39344262,49,27,119,3501,22.67103783,196.7868852,199,139,247,12004,24.63744762,100.5245902,76,22,229,6132,57.21555924,,,0.00110236,0.00557527,-0.011932135,-0.192913144,0.679120448,1.421193186
ID205969,205969,9,27.24279785,16.93849944,17.96366286,0,198,66,0.25,1,,56.50819672,45,33,106,3447,20.19787361,191.7213115,192,146,223,11695,18.24018562,108.9016393,91,29,277,6643,60.16967811,,,-0.006868102,-0.038695955,0.012056498,0.250430696,0.685970101,1.472794125
ID205779,205779,9,25.41708946,16.95346184,17.97245043,0,201,67,0.25,1,,53.27868852,44,25,100,3250,21.96446459,200.4098361,204,150,252,12225,22.46951791,99.80327869,81,27,240,6088,58.92108272,,,-0.032897545,-0.165026584,0.02448703,0.42636832,0.679260083,1.370320689
ID206056,206056,9,25.44486809,16.91113168,17.96678623,0,204,68,0.25,1,,55.39344262,49,28,117,3379,23.22949181,187.1803279,186,142,242,11418,24.39501875,100.1639344,83,30,234,6110,54.03091101,,,-0.013546027,-0.065491321,-0.010412355,-0.161466993,0.683680499,1.505541015
ID205874,205874,9,24.25305939,16.95987373,18.04507639,0,207,69,0.25,1,,62.85245902,55,32,122,3834,28.06352084,188.4918033,190,123,244,11498,24.14237143,98.78688525,84,21,261,6026,57.70531886,,,0.028450718,0.123913854,-0.018570384,-0.295463797,0.69413644,1.402845692
ID206339,206339,9,32.38200378,16.89836402,17.99736531,0,210,70,0.25,1,,59.90163934,50,27,113,3654,23.37998069,176.4754098,176,119,223,10765,24.78750126,126.1311475,98,38,320,7694,75.7175619,,,0.020357845,0.102236,-0.043753921,-0.651521507,0.718988038,1.393492166
ID206153,206153,9,29.87699318,16.83927647,17.9372975,0,213,71,0.25,1,,58.04918033,50,31,110,3541,24.47612866,177.2786885,176,125,237,10814,25.08461092,117.4754098,100,37,290,7166,70.15734852,,,0.016600072,0.077453884,-0.034472368,-0.504644522,0.696279449,1.374643155
ID206247,206247,9,31.54660034,16.83964982,17.93741706,0,216,72,0.25,1,,59.40983607,51,25,117,3624,24.17462654,174.3606557,169,111,226,10636,29.3695039,125.1803279,106,35,317,7636,73.64656774,,,0.01190988,0.057848771,-0.01196946,-0.143842114,0.707176134,1.408195115
ID206427,206427,9,30.21922874,16.85420554,17.88291794,0,219,73,0.25,1,,55.52459016,47,25,122,3387,24.35611255,174.6885246,178,125,237,10656,23.83592595,120.4754098,99,33,278,7349,68.08587875,,,-0.018858732,-0.087637169,-0.029924342,-0.452148766,0.691377131,1.446591527
ID206520,206520,9,28.50848389,16.88801393,17.89833147,0,222,74,0.25,1,,53,42,27,106,3233,22.46923823,186.1803279,191,135,239,11357,25.64924183,112.4754098,92,32,289,6861,66.00217334,,,-0.02691425,-0.130481423,-0.001497131,-0.021767056,0.675280055,1.37380739
ID206798,206798,9,28.41702461,16.8971673,17.87442703,0,225,75,0.25,1,,57.29508197,51,25,120,3495,26.22107566,169.8688525,171,134,216,10362,19.80780605,116.0819672,93,32,291,7081,67.91153439,,,-0.012779207,-0.056570033,-0.020654879,-0.361738116,0.686692819,1.391802852
ID206608,206608,9,23.09295082,16.94449099,17.90495495,0,228,76,0.25,1,,52.19672131,43,29,111,3184,21.67165558,178.2622951,178,127,234,10874,19.85186947,94.73770492,77,27,240,5779,52.75822263,,,-0.049378915,-0.250216088,-0.006740668,-0.121878854,0.658854105,1.426407992
ID206706,206706,9,20.40966988,17.01444855,17.96672274,0,231,77,0.25,1,,54.8852459,45,33,108,3348,22.11492585,175.4918033,178,127,214,10705,21.46052419,86.18032787,73,32,197,5257,46.1401879,,,-0.027739026,-0.141614744,-0.005721083,-0.094105826,0.642353213,1.461053487
ID206990,206990,9,21.5430336,16.97296572,17.96337152,0,234,78,0.25,1,,60.21311475,50,25,127,3673,25.15890482,174.0655738,176,128,211,10618,17.51367928,90.85245902,83,28,250,5542,49.51862817,,,0.017108144,0.080512835,-0.017958508,-0.363501256,0.656137301,1.453772556
ID206901,206901,9,23.72414589,16.95263371,18.00409801,0,237,79,0.25,1,,64.3442623,57,32,125,3925,26.2868061,162.6393443,162,119,202,9921,20.06907471,97.09836066,79,38,222,5923,53.51190052,,,0.049321769,0.230108128,-0.029422555,-0.491335843,0.672855068,1.459670158
ID207181,207181,9,26.11683464,16.9465946,18.01300024,0,240,80,0.25,1,,56.08196721,49,28,109,3421,24.04252835,180.6721311,183,125,235,11021,22.94683806,105.704918,88,33,265,6448,60.06894491,,,-0.023910383,-0.114279921,-6.08E-04,-0.009583643,0.692966609,1.440585707
ID207277,207277,9,26.36338234,16.97268064,17.98996567,0,243,81,0.25,1,,60.06557377,47,27,136,3664,26.33873501,176.7213115,185,117,225,10780,26.63714896,106.0983607,88,38,266,6472,57.07530257,,,0.005160131,0.023414569,-0.017981689,-0.242964078,0.682863139,1.508604223
ID207080,207080,9,24.16088486,16.93403877,17.96995652,0,246,82,0.25,1,,52.8852459,43,32,111,3226,21.03417724,184.4098361,186,133,241,11249,22.67772552,96.18032787,80,31,233,5867,55.42728215,,,-0.039482198,-0.206697348,-0.002165443,-0.035294157,0.66221089,1.382620081
ID207374,207374,9,25.91311264,16.92324564,17.96392752,0,249,83,0.25,1,,61.36065574,58,28,125,3743,26.73202373,172.1967213,179,111,210,10504,24.76342711,106.3934426,91,33,230,6490,55.63849947,,,0.017355966,0.078318436,-0.023589451,-0.335992434,0.675094149,1.541326236
ID207574,207574,9,26.19649887,16.92201482,17.94406877,0,252,84,0.25,1,,60.72131148,55,31,122,3704,23.76701576,175.3770492,176,134,217,10698,21.78085087,106.0163934,90,32,260,6467,59.02019197,,,0.013079508,0.065969678,-0.024102165,-0.397721999,0.666501216,1.436804618
ID207678,207678,9,26.85126495,16.94545426,17.87246666,0,255,85,0.25,1,,50.93442623,44,28,112,3107,19.75337005,184.6721311,190,132,240,11265,23.59358763,112.5409836,98,37,287,6865,62.17222686,,,-0.061040796,-0.335253779,3.89E-04,0.006091573,0.675226,1.459217506
ID207480,207480,9,26.11918831,16.92338925,17.90741943,0,258,86,0.25,1,,55.78688525,43,33,125,3403,23.68551931,180.4754098,186,129,234,11009,22.81929487,110.6721311,86,25,279,6751,58.39227155,,,-0.021794235,-0.104951975,-0.011057808,-0.176865842,0.653484815,1.498125471
ID207777,207777,9,27.42282677,16.94176726,17.9273331,0,261,87,0.25,1,,57.81967213,49,33,123,3527,23.17578348,184.9672131,187,146,223,11283,17.44416542,111.9180328,91,37,268,6827,62.26189179,,,-0.002242235,-0.011213141,0.001202971,0.025480488,0.678133533,1.452768637
ID207984,207984,9,29.41071892,16.95870413,17.88580062,0,264,88,0.25,1,,52.09836066,44,27,116,3178,23.33359875,183.9344262,185,131,235,11220,21.70396957,119.1803279,95,37,271,7270,64.47234761,,,-0.051645676,-0.243184375,0.00200353,0.033890694,0.692428567,1.512605645
ID207878,207878,9,29.05464363,16.96252844,17.86737362,0,267,89,0.25,1,,54.8852459,47,30,119,3348,21.84498292,175.7540984,177,138,225,10721,19.0005752,116.2622951,104,33,263,7092,63.97705361,,,-0.024351152,-0.125418001,-0.003692402,-0.068562125,0.69373604,1.488651984
ID199959,199959,10,52.46737671,21.14032402,20.24703977,0,0,0,0.25,1,,25.36065574,24,18,34,1547,4.234905693,372.0327869,370,326,427,22694,19.58312812,198.4262295,170,43,477,12104,119.3894829,,,-0.034034023,-0.421986147,0.007615624,0.287170463,0.732764504,1.405684594
ID200351,200351,10,37.53842545,20.94980231,20.25377919,0,3,1,0.25,1,,26.37704918,27,16,36,1609,4.266786201,375.5245902,376,318,441,22907,27.46913817,153.9180328,135,36,373,9389,86.83630099,,,-0.023212096,-0.293811918,0.0070266,0.190777709,0.691693527,1.449473262
ID199502,199502,10,59.9510231,21.05915369,20.24202553,0,6,2,0.25,1,,25.36065574,25,17,38,1547,4.761067061,370.2459016,369,319,427,22585,27.4309167,220.147541,190,48,587,13429,143.4770407,,,-0.027085745,-0.296587197,-0.003332164,-0.090251788,0.749215408,1.314391767
ID199281,199281,10,48.93867493,21.12883019,20.26405215,0,9,3,0.25,1,,24.40983607,24,16,33,1489,3.029725231,388.5737705,384,339,489,23703,31.38548445,196.6393443,161,60,467,11995,107.9773175,,,-0.0338316,-0.564236684,0.02145539,0.520105736,0.710011911,1.512287554
ID200841,200841,10,47.79621124,21.05795413,20.2425323,0,12,4,0.25,1,,26.44262295,26,13,33,1613,4.039490851,352.8032787,354,273,455,21521,37.06562634,180.6885246,139,46,416,11022,106.9277858,,,-0.018981896,-0.253320574,-0.016882786,-0.326911402,0.715589547,1.409680169
ID199705,199705,10,50.57380676,21.07959706,20.29409283,0,15,5,0.25,1,,24.29508197,24,16,37,1482,4.240063924,363.1147541,363,295,448,22150,34.29873582,195.557377,149,50,477,11929,118.8222096,,,-0.050102061,-0.604441967,-0.010112926,-0.216315168,0.723917535,1.382226402
ID200520,200520,10,60.02310562,21.03600051,20.39636931,0,18,6,0.25,1,,23.93442623,24,17,35,1460,3.618788252,363.3442623,362,301,441,22164,28.95392043,231.4098361,200,63,604,14116,143.017875,,,-0.060291501,-0.848697236,-0.010792651,-0.273830447,0.761820981,1.399305822
ID200998,200998,10,53.28889084,21.0844097,20.31334278,0,21,7,0.25,1,,23.55737705,24,10,32,1437,3.797036521,389.4918033,385,331,488,23759,36.1264552,206.4754098,164,58,525,12595,125.2699228,,,-0.065151661,-0.864761775,0.00501814,0.107664329,0.736095774,1.397694214
ID201125,201125,10,51.95311737,21.0077023,20.36453445,0,24,8,0.25,1,,24.27868852,25,13,32,1481,3.886434302,382.2622951,383,301,476,23318,37.60492062,206.9016393,160,41,550,12621,121.3979276,,,-0.064881019,-0.866871401,0.008855951,0.178464909,0.723540181,1.430948145
ID199399,199399,10,47.6449852,20.97013313,20.4305255,0,27,9,0.25,1,,24.81967213,25,9,34,1514,3.939154718,405.1803279,402,330,481,24716,33.38637856,186.1311475,165,57,436,11354,109.0882633,,,-0.0413395,-0.543404688,0.029670253,0.699410461,0.721621369,1.43035146
ID199600,199600,10,43.16981506,20.95744178,20.38856132,0,30,10,0.25,1,,24.14754098,24,14,31,1473,3.906558868,375.442623,377,316,454,22902,26.08800784,167.3278689,131,40,406,10207,100.2386687,,,-0.062745048,-0.827618614,-0.009274094,-0.269432913,0.709523257,1.385653385
ID199808,199808,10,29.21085358,20.60182936,20.38178689,0,33,11,0.25,1,,25.70491803,25,17,41,1568,5.200462359,354.4918033,352,297,441,21624,29.25783254,126.8688525,116,37,293,7739,64.37817317,,,-0.087528105,-0.948270608,0.016881793,0.402292697,0.657190586,1.563022517
ID199969,199969,10,32.25603104,20.4921148,20.47988872,0,36,12,0.25,1,,28.8852459,28,19,40,1762,5.157836629,348.4590164,348,287,417,21256,32.85197801,135.5901639,112,44,276,8271,67.50638909,,,-0.051865621,-0.612700415,0.015505155,0.323902402,0.644883975,1.574924064
ID201005,201005,10,40.61845398,20.62740044,20.55114136,0,39,13,0.25,1,,27.32786885,27,17,41,1667,5.38120591,367.1803279,367,287,440,22398,33.49801397,172.0491803,142,60,380,10495,83.44048303,,,-0.058462595,-0.630661995,0.019955515,0.428915812,0.695414326,1.691506141
ID200329,200329,10,45.92198181,20.57678877,20.4955323,0,42,14,0.25,1,,27.1147541,27,21,35,1654,3.271586571,383.8032787,381,312,478,23412,35.63370112,180.2131148,145,50,385,10993,99.81885506,,,-0.056523543,-0.993060155,0.031907525,0.666085647,0.722443278,1.514476818
ID201212,201212,10,62.43537903,20.42058337,20.47510815,0,45,15,0.25,1,,29.27868852,29,19,40,1786,4.913013832,338.9180328,345,264,414,20674,31.84090403,240.9836066,212,73,576,14700,138.8853834,,,-0.04978318,-0.624444076,-0.005745766,-0.123023972,0.747657024,1.484592165
ID200377,200377,10,45.02947235,20.73818222,20.43649485,0,48,16,0.25,1,,27.32786885,27,17,37,1667,4.056769287,356.3934426,357,297,426,21740,27.95548765,187.5737705,162,64,407,11442,90.62826252,,,-0.019498607,-0.267923512,-0.012451595,-0.3214839,0.683692332,1.680878899
ID200103,200103,10,51.19311523,20.76226057,20.44290655,0,51,17,0.25,1,,25.18032787,25,16,34,1536,4.503732514,349.9836066,349,300,414,21349,25.14457649,208.9508197,177,68,473,12746,109.5441199,,,-0.063229643,-0.754755655,-0.010838611,-0.305028106,0.704679499,1.577008024
ID200735,200735,10,57.76211166,20.69440775,20.44274609,0,54,18,0.25,1,,26.06557377,26,17,35,1590,2.937509447,357.5901639,360,278,421,21813,30.30477248,215.9672131,176,53,495,13174,129.8075456,,,-0.057665142,-1.085990737,-0.010868984,-0.259322181,0.737204303,1.412065513
ID200637,200637,10,53.53396225,20.75979897,20.48260641,0,57,19,0.25,1,,23.14754098,23,15,35,1412,4.174669909,362.5737705,361,305,427,22117,22.50959722,205.4590164,160,57,503,12533,120.8083294,,,-0.089104048,-1.084779271,-0.004788026,-0.154988535,0.745894792,1.453174695
ID201312,201312,10,54.5136261,20.783412,20.57089234,0,60,20,0.25,1,,25.03278689,25,18,40,1527,3.341492746,360.3606557,359,285,431,21982,33.54699827,216.704918,194,62,513,13219,119.720695,,,-0.057666853,-0.916896805,-0.001806193,-0.038874327,0.720149247,1.515604601
ID202470,202470,10,49.60541534,20.75500426,20.55511612,0,63,21,0.25,1,,24.75409836,24,16,38,1510,4.253060614,354.8360656,351,286,420,21645,27.2984617,194.9016393,150,60,447,11889,108.7236106,,,-0.075763662,-0.954230849,0.002577818,0.066842665,0.712023315,1.491097909
ID201520,201520,10,54.10646057,20.50438734,20.56587808,0,66,22,0.25,1,,31.6557377,31,22,42,1931,4.50882559,315.7377049,318,249,383,19260,30.2747979,213.0327869,175,51,490,12995,120.0938476,,,-0.00965125,-0.136840416,-0.016409425,-0.34797994,0.72255384,1.488171879
ID201418,201418,10,62.29909897,20.45838505,20.51533337,0,69,23,0.25,1,,29.96721311,31,17,40,1828,5.747368131,327.4262295,325,267,389,19973,28.01217534,237.9836066,203,76,541,14517,135.2925832,,,-0.034927948,-0.377416319,-0.003389512,-0.079507555,0.732503944,1.487437697
ID201708,201708,10,54.70228577,20.57979989,20.58357588,0,72,24,0.25,1,,29.83606557,27,21,40,1820,5.568304134,336.8032787,339,265,430,20545,35.8904907,216.2786885,183,47,516,13193,119.6818186,,,-0.008857225,-0.095765712,-0.00639155,-0.120730725,0.729952355,1.525021319
ID201909,201909,10,40.66148376,20.65075354,20.57235315,0,75,25,0.25,1,,28.29508197,29,18,37,1726,4.641638584,345.9508197,345,285,441,21103,29.68637523,173.0491803,163,59,371,10556,80.4498656,,,-0.027255334,-0.341603471,-0.002683452,-0.062711608,0.685637761,1.749865609
ID202169,202169,10,50.75882721,20.65240104,20.49160335,0,78,26,0.25,1,,26.01639344,26,19,35,1587,3.278677596,363.1803279,363,303,420,22154,24.3847686,208.7213115,193,59,462,12732,106.1082986,,,-0.06082676,-1.027844335,0.005479965,0.16234466,0.722464162,1.650112497
ID201605,201605,10,50.72740173,20.46643597,20.47723543,0,81,27,0.25,1,,27.91803279,28,18,39,1703,4.337030789,364.4754098,366,272,425,22233,31.44657192,197.8852459,171,63,451,12071,110.9050793,,,-0.043640019,-0.587470191,0.01478068,0.337634745,0.71892369,1.492513169
ID201988,201988,10,32.73321533,20.4866581,20.43836381,0,84,28,0.25,1,,28.04918033,28,18,41,1711,5.370990689,363.5409836,363,292,449,22176,32.75137339,137.7704918,119,46,313,8404,70.25296991,,,-0.053977469,-0.595945861,0.009802492,0.2155033,0.657355018,1.555628714
ID202371,202371,10,38.47794724,20.38161545,20.4522559,0,87,29,0.25,1,,29.55737705,29,19,44,1803,4.724138688,357.8360656,358,293,445,21828,33.96968272,153.4590164,138,36,320,9361,81.81535589,,,-0.039414437,-0.513443329,0.005132241,0.107573786,0.685006328,1.525037874
ID202662,202662,10,41.56230927,20.32760794,20.30328663,0,90,30,0.25,1,,31.49180328,31,22,43,1921,5.563640747,345.1147541,347,281,385,21052,26.40586952,167.557377,132,57,393,10221,88.66181527,,,-0.016628225,-0.191424096,0.0093909,0.243187306,0.695608036,1.550586701
ID202082,202082,10,19.63875389,20.44194773,20.33640908,0,93,31,0.25,1,,29.72131148,30,22,40,1813,4.227415079,361.6229508,360,297,449,22059,30.86754711,90.93442623,78,36,165,5547,39.57097794,,,-0.031570002,-0.458384,0.014906832,0.344146258,0.580105284,1.687338979
ID202258,202258,10,26.2829361,20.46174073,20.28935466,0,96,32,0.25,1,,30.40983607,31,21,40,1855,4.529080294,366.6065574,369,294,442,22363,36.44597769,113.0163934,99,41,230,6894,53.32775756,,,0.005932748,0.079199237,0.014861727,0.294606974,0.630408098,1.638866498
ID201806,201806,10,30.20579338,20.41512966,20.31043361,0,99,33,0.25,1,,28.31147541,28,19,40,1727,4.699436078,371.147541,365,303,462,22640,31.44616355,131.5081967,117,46,269,8022,60.70876459,,,-0.040549498,-0.509224938,0.028806074,0.660936098,0.661408006,1.724743718
ID202564,202564,10,38.04367447,20.2967023,20.27656295,0,102,34,0.25,1,,28.32786885,28,19,40,1728,4.992398593,338.2295082,336,267,410,20632,28.21902044,159.9836066,145,58,326,9759,73.03868651,,,-0.072142586,-0.882358572,0.010013824,0.237668807,0.679461894,1.77234178
ID202772,202772,10,43.7221489,20.52443056,20.31788588,0,105,35,0.25,1,,25.59016393,25,18,38,1561,3.93859979,359.704918,361,305,429,21942,27.91435966,177.6557377,169,47,408,10837,97.79602672,,,-0.069147485,-0.965287595,0.010229187,0.260957571,0.697175382,1.492462209
ID202966,202966,10,63.73191833,20.33707997,20.39342445,0,108,36,0.25,1,,29.70491803,30,19,40,1812,4.748137397,352.7213115,349,298,465,21516,32.71499715,242.4262295,177,70,595,14788,142.4709864,,,-0.033098969,-0.428319183,0.001710026,0.036810825,0.745285806,1.453247099
ID203174,203174,10,47.96291733,20.26020989,20.24065844,0,111,37,0.25,1,,29.21311475,29,22,40,1782,4.351684555,349.2622951,346,287,436,21305,28.83279478,191.442623,149,52,464,11678,105.5183277,,,-0.045084407,-0.633886974,-0.004968154,-0.120963124,0.704859235,1.500218786
ID203067,203067,10,44.5915184,20.24849009,20.26782154,0,114,38,0.25,1,,30.52459016,30,21,41,1862,3.931100598,355.3606557,363,280,417,21677,28.78832679,183.2786885,151,50,396,11180,93.02009302,,,-0.028804365,-0.460592921,-3.48E-04,-0.008590246,0.691904622,1.611519443
ID202862,202862,10,38.47964096,20.26211236,20.22854404,0,117,39,0.25,1,,29.93442623,29,22,39,1826,3.520742594,360.9672131,364,307,436,22019,25.74811787,158.442623,130,62,339,9665,79.32370906,,,-0.038116075,-0.673832832,0.012432085,0.344294695,0.671220414,1.604465675
ID203682,203682,10,38.16579056,20.5923741,20.22151545,0,120,40,0.25,1,,24.68852459,25,16,33,1506,4.330284762,351.9672131,349,266,452,21470,39.51538401,156.2131148,140,65,337,9529,78.1038016,,,-0.082150914,-1.020586451,-0.002550298,-0.045547636,0.683181125,1.623604781
ID203537,203537,10,28.1108799,20.42331382,20.31446411,0,123,41,0.25,1,,28.42622951,29,22,37,1734,3.74370145,334.9180328,336,283,394,20430,24.92943045,122.442623,114,32,258,7469,56.54689045,,,-0.028636359,-0.447696816,-0.001638031,-0.044084949,0.638657306,1.687849185
ID204138,204138,10,54.69912338,20.3378094,20.37190146,0,126,42,0.25,1,,28.37704918,28,21,36,1731,3.77343316,330.3278689,332,272,389,20150,27.5043762,218.9344262,179,70,513,13355,116.0660543,,,-0.068073782,-1.098648874,-0.014537544,-0.354343422,0.71906866,1.578032597
ID203351,203351,10,40.02677917,20.33517054,20.3968716,0,129,43,0.25,1,,29.90163934,29,20,39,1824,4.31549502,328.6065574,331,255,388,20045,35.04819476,164.8360656,148,50,337,10055,82.92731362,,,-0.025490178,-0.362477477,-0.005914912,-0.111574593,0.668786818,1.593204346
ID203442,203442,10,43.86231995,20.21758433,20.21864442,0,132,44,0.25,1,,29.95081967,30,22,38,1827,3.835910277,346.1803279,341,284,437,21117,37.40031559,182.3770492,156,73,408,11125,89.56006624,,,-0.038632358,-0.627526376,0.010789603,0.197606759,0.696111115,1.671514092
ID203263,203263,10,48.6112175,20.33555125,20.39278977,0,135,45,0.25,1,,28.55737705,28,19,40,1742,5.110527012,335.9180328,331,269,404,20491,30.89676093,199.3934426,176,64,380,12163,95.58561236,,,-0.050613587,-0.595808548,0.007528775,0.162486467,0.68194968,1.691561033
ID204036,204036,10,30.60079002,20.56577072,20.1526099,0,138,46,0.25,1,,29.49180328,28,20,42,1799,4.945108529,333.852459,333,268,405,20365,33.42795041,137.2295082,125,43,278,8371,62.25415473,,,-0.010809662,-0.130343016,-0.015234273,-0.309003664,0.61250342,1.674622938
ID203839,203839,10,34.14552307,20.3568124,20.17378574,0,141,47,0.25,1,,29.03278689,28,24,34,1771,2.85754681,338.295082,338,273,406,20636,32.38844663,141.295082,130,36,302,8619,73.20276503,,,-0.057739513,-1.245166726,0.009246074,0.191379696,0.663911477,1.540314894
ID203739,203739,10,28.82193375,20.44106492,20.2423453,0,144,48,0.25,1,,28.90163934,29,18,40,1763,4.42231055,338.0983607,342,242,435,20624,42.18913957,124.8688525,112,34,241,7617,57.96075552,,,-0.042116994,-0.574709181,0.005995804,0.095526453,0.641053262,1.683144942
ID203940,203940,10,30.68112183,20.52784466,20.33435659,0,147,49,0.25,1,,26.24590164,27,21,34,1601,3.123330155,356.2295082,353,301,402,21730,23.42462625,130.4098361,118,42,281,7955,65.32007783,,,-0.058565677,-1.045506506,0.02309349,0.686533085,0.653068007,1.577470837
ID204418,204418,10,42.29491425,20.4180649,20.25897583,0,150,50,0.25,1,,27.49180328,27,18,35,1677,3.744431202,354.4590164,355,292,434,21622,31.42481703,167.2459016,138,59,345,10202,85.98714162,,,-0.041543133,-0.636464283,0.019444326,0.430281468,0.690357662,1.588720539
ID204732,204732,10,23.96953964,20.43491526,20.39353357,0,153,51,0.25,1,,26.93442623,26,15,39,1643,5.615065605,334.8360656,336,281,397,20425,24.33117364,111.3606557,103,47,208,6793,47.65851893,,,-0.067798413,-0.69773833,-0.005172836,-0.14311337,0.58645769,1.727545222
ID204323,204323,10,52.14435196,20.42102709,20.43773962,0,156,52,0.25,1,,29.81967213,29,22,39,1819,3.447260732,346.3442623,350,280,415,21127,27.6880752,208.7377049,183,59,477,12733,110.7797968,,,-0.038274479,-0.688520501,0.023125595,0.565469509,0.707036033,1.560878844
ID204227,204227,10,58.78871155,20.31158675,20.3618276,0,159,53,0.25,1,,29.62295082,29,22,43,1807,4.658912371,340.5737705,343,286,408,20775,27.69925331,229.5901639,206,60,536,14005,131.7329846,,,-0.029626963,-0.38825958,0.005814158,0.142148484,0.730571632,1.471505761
ID204522,204522,10,42.92447662,20.43888588,20.41836887,0,162,54,0.25,1,,28.7704918,27,19,38,1755,4.52914062,337.6557377,341,272,414,20597,29.85737499,179.8688525,152,54,384,10972,91.43129942,,,-0.030573894,-0.400679869,0.004168672,0.093895226,0.682629265,1.596200831
ID204630,204630,10,43.79572678,20.36765412,20.38614671,0,165,55,0.25,1,,27.73770492,27,18,36,1692,4.098380328,352.147541,354,286,417,21481,31.11046773,188.7868852,189,48,416,11516,93.82752168,,,-0.068070544,-0.9886998,0.021399055,0.474293593,0.669862102,1.614270727
ID205019,205019,10,46.5037384,20.24980824,20.45196705,0,168,56,0.25,1,,29.18032787,29,18,41,1780,4.931220933,327.0655738,329,255,387,19951,32.31917328,192.5245902,161,56,440,11744,101.6071859,,,-0.030236993,-0.369010465,8.04E-04,0.016269013,0.678176057,1.531428455
ID204927,204927,10,51.40059662,20.53807548,20.35598618,0,171,57,0.25,1,,25.57377049,25,16,36,1560,4.375915205,372.1967213,378,316,426,22704,29.95542225,208.2622951,175,72,466,12704,110.8277796,,,-0.078421138,-0.994618421,0.028194988,0.681433573,0.689437014,1.533714786
ID204835,204835,10,53.72470474,20.65177461,20.33139479,0,174,58,0.25,1,,25.70491803,26,20,34,1568,3.116324022,359.9016393,356,314,438,21954,25.58170239,211.9508197,186,77,488,12929,118.3157395,,,-0.031256143,-0.532267607,0.002236412,0.06278647,0.719153321,1.498750889
ID205412,205412,10,56.60357666,20.58329761,20.30481885,0,177,59,0.25,1,,28.06557377,28,17,39,1712,5.764456761,332.9016393,331,266,391,20307,27.3853397,217.295082,178,55,513,13255,129.5015243,,,-0.029325258,-0.294180343,-0.023070794,-0.574152478,0.713709166,1.397620194
ID205218,205218,10,55.87651825,20.79274977,20.24484905,0,180,60,0.25,1,,26.90163934,28,19,35,1641,4.296141362,336.8688525,334,288,428,20549,27.54419201,216.4590164,190,55,536,13204,129.8526824,,,-0.025151257,-0.323111664,-0.02473236,-0.620301114,0.732664992,1.409761321
ID205509,205509,10,46.24105835,20.66149836,20.23177189,0,183,61,0.25,1,,27.2295082,26,19,37,1661,4.913903549,325.7868852,322,275,405,19873,29.50317201,186.9344262,159,65,412,11403,100.2317097,,,-0.020400504,-0.230799843,-0.021514852,-0.485600366,0.707940976,1.546102702
